x	y
16.87	4.2888
16.86	4.28889
16.85	4.28897
16.84	4.28906
16.83	4.28914
16.82	4.28923
16.81	4.28932
16.8	4.28941
16.79	4.28949
16.78	4.28958
16.77	4.28967
16.76	4.28976
16.75	4.28984
16.74	4.28993
16.73	4.29002
16.72	4.29011
16.71	4.29019
16.7	4.29028
16.69	4.29037
16.68	4.29046
16.67	4.29055
16.66	4.29064
16.65	4.29073
16.64	4.29081
16.63	4.2909
16.62	4.29099
16.61	4.29108
16.6	4.29117
16.59	4.29126
16.58	4.29135
16.57	4.29144
16.56	4.29153
16.55	4.29162
16.54	4.29171
16.53	4.2918
16.52	4.29189
16.51	4.29198
16.5	4.29207
16.49	4.29216
16.48	4.29225
16.47	4.29234
16.46	4.29243
16.45	4.29252
16.44	4.29262
16.43	4.29271
16.42	4.2928
16.41	4.29289
16.4	4.29298
16.39	4.29307
16.38	4.29316
16.37	4.29326
16.36	4.29335
16.35	4.29344
16.34	4.29353
16.33	4.29362
16.32	4.29372
16.31	4.29381
16.3	4.2939
16.29	4.294
16.28	4.29409
16.27	4.29418
16.26	4.29427
16.25	4.29437
16.24	4.29446
16.23	4.29456
16.22	4.29465
16.21	4.29474
16.2	4.29484
16.19	4.29493
16.18	4.29502
16.17	4.29512
16.16	4.29521
16.15	4.29531
16.14	4.2954
16.13	4.2955
16.12	4.29559
16.11	4.29569
16.1	4.29578
16.09	4.29588
16.08	4.29597
16.07	4.29607
16.06	4.29616
16.05	4.29626
16.04	4.29636
16.03	4.29645
16.02	4.29655
16.01	4.29664
16	4.29674
15.99	4.29684
15.98	4.29693
15.97	4.29703
15.96	4.29713
15.95	4.29722
15.94	4.29732
15.93	4.29742
15.92	4.29751
15.91	4.29761
15.9	4.29771
15.89	4.29781
15.88	4.29791
15.87	4.298
15.86	4.2981
15.85	4.2982
15.84	4.2983
15.83	4.2984
15.82	4.2985
15.81	4.29859
15.8	4.29869
15.79	4.29879
15.78	4.29889
15.77	4.29899
15.76	4.29909
15.75	4.29919
15.74	4.29929
15.73	4.29939
15.72	4.29949
15.71	4.29959
